direction,entry_price,sl,tp,entry_time,session,vwap_at_entry,balance_at_entry,exit_price,exit_time,exit_reason,pnl_points,pnl_usd,balance,equity
long,48125.9,48064.85800975348,48275.9,2026-01-02 17:50:00,new_york,48094.85800975348,98841.9254842403,48065.14715137783,2026-01-02 17:55:00,sl,-62.75284862217086,-62.75284862217086,98779.17263561813,98779.17263561813
long,48136.3,48065.64928371276,48286.3,2026-01-02 18:05:00,new_york,48095.64928371276,98779.17263561813,48080.91555211115,2026-01-02 18:50:00,sl,-57.384447888849536,-57.384447888849536,98721.78818772928,98721.78818772928
long,48120.65,48080.75036823623,48270.65,2026-01-02 19:00:00,new_york,48110.75036823623,98721.78818772928,48090.65681801832,2026-01-02 20:15:00,sl,-31.993181981684756,-31.993181981684756,98689.7950057476,98689.7950057476
short,48093.7,48151.31271028492,47943.7,2026-01-02 20:45:00,other,48121.31271028492,98689.7950057476,48151.68167239243,2026-01-02 21:00:00,sl,-59.98167239243048,-59.98167239243048,98629.81333335517,98629.81333335517
short,48374.98,48405.48,48224.98,2026-01-05 01:05:00,asia,48375.48,98629.81333335517,48397.57429718877,2026-01-05 03:00:00,sl,-24.59429718876345,-24.59429718876345,98605.21903616641,98605.21903616641
short,48367.11,48397.56744907229,48217.11,2026-01-05 03:05:00,asia,48367.56744907229,98605.21903616641,48398.29541444824,2026-01-05 04:45:00,sl,-33.18541444824223,-33.18541444824223,98572.03362171818,98572.03362171818
short,48362.31,48399.72063928387,48212.31,2026-01-05 05:50:00,asia,48369.72063928387,98572.03362171818,48399.80470858373,2026-01-05 06:55:00,sl,-39.49470858373388,-39.49470858373388,98532.53891313444,98532.53891313444
short,48381.4,48417.994322767,48231.4,2026-01-05 11:25:00,london,48387.994322767,98532.53891313444,48418.906581502895,2026-01-05 12:20:00,sl,-39.50658150289382,-39.50658150289382,98493.03233163155,98493.03233163155
short,48387.4,48418.96731664772,48237.4,2026-01-05 12:35:00,other,48388.96731664772,98493.03233163155,48419.53860891017,2026-01-05 14:00:00,sl,-34.1386089101652,-34.1386089101652,98458.89372272138,98458.89372272138
short,48374.31,48419.702554871925,48224.31,2026-01-05 14:25:00,new_york,48389.702554871925,98458.89372272138,48416.525588388846,2026-01-05 15:55:00,sl,-44.21558838884812,-44.21558838884812,98414.67813433253,98414.67813433253
short,48989.98,49020.90515723271,48839.98,2026-01-06 01:10:00,asia,48990.90515723271,98414.67813433253,48999.42491319445,2026-01-06 03:30:00,sl,-11.444913194449327,-11.444913194449327,98403.23322113807,98403.23322113807
short,48976.11,49013.0961691307,48826.11,2026-01-06 07:55:00,london,48983.0961691307,98403.23322113807,49013.34555143988,2026-01-06 08:30:00,sl,-39.23555143988051,-39.23555143988051,98363.99766969819,98363.99766969819
short,48978.2,49014.189972655186,48828.2,2026-01-06 09:15:00,london,48984.189972655186,98363.99766969819,48964.25534132735,2026-01-06 16:30:00,sl,11.944658672648075,11.944658672648075,98375.94232837085,98375.94232837085
short,49495.88,49528.70037037037,49345.88,2026-01-07 01:10:00,asia,49498.70037037037,98375.94232837085,49525.752419972545,2026-01-07 03:50:00,sl,-31.872419972547505,-31.872419972547505,98344.06990839829,98344.06990839829
short,49510.11,49543.879562419585,49360.11,2026-01-07 08:45:00,london,49513.879562419585,98344.06990839829,49537.20453189799,2026-01-07 15:30:00,sl,-29.0945318979866,-29.0945318979866,98314.97537650031,98314.97537650031
short,49463.2,49541.66086183497,49313.2,2026-01-07 16:30:00,new_york,49511.66086183497,98314.97537650031,49541.06223105058,2026-01-07 16:35:00,sl,-79.86223105058161,-79.86223105058161,98235.11314544972,98235.11314544972
long,49012.38,48981.25337493499,49162.38,2026-01-08 01:30:00,asia,49011.25337493499,98235.11314544972,48982.76723159078,2026-01-08 04:20:00,sl,-31.612768409220735,-31.612768409220735,98203.5003770405,98203.5003770405
long,48911.7,48856.22877991974,49061.7,2026-01-08 16:35:00,new_york,48886.22877991974,98203.5003770405,49061.7,2026-01-08 16:45:00,tp,148.0,148.0,98351.5003770405,98351.5003770405
short,49338.08,49376.19984126984,49188.08,2026-01-09 01:10:00,asia,49346.19984126984,98351.5003770405,49302.52344285525,2026-01-09 14:55:00,sl,33.55655714475142,33.55655714475142,98385.05693418525,98385.05693418525
short,49276.11,49329.37060993576,49126.11,2026-01-09 16:25:00,new_york,49299.37060993576,98385.05693418525,49334.38843605503,2026-01-09 16:30:00,sl,-60.27843605502858,-60.27843605502858,98324.77849813022,98324.77849813022
short,49283.8,49341.68643466556,49133.8,2026-01-09 16:40:00,new_york,49311.68643466556,98324.77849813022,49340.58698543817,2026-01-09 16:50:00,sl,-58.786985438164265,-58.786985438164265,98265.99151269207,98265.99151269207
short,49238.3,49341.03976959126,49088.3,2026-01-09 17:00:00,new_york,49311.03976959126,98265.99151269207,49337.90432250785,2026-01-09 17:20:00,sl,-101.60432250784652,-101.60432250784652,98164.38719018422,98164.38719018422
short,49445.98,49482.56967188665,49295.98,2026-01-12 01:15:00,asia,49452.56967188665,98164.38719018422,49295.98,2026-01-12 03:10:00,tp,148.0,148.0,98312.38719018422,98312.38719018422
long,49260.2,49215.38654086038,49410.2,2026-01-12 16:45:00,new_york,49245.38654086038,98312.38719018422,49220.04334563507,2026-01-12 17:10:00,sl,-42.15665436492418,-42.15665436492418,98270.2305358193,98270.2305358193
long,49262.15,49219.97301722813,49412.15,2026-01-12 17:15:00,new_york,49249.97301722813,98270.2305358193,49219.83870780761,2026-01-12 17:20:00,sl,-44.311292192389374,-44.311292192389374,98225.91924362691,98225.91924362691
long,49293.8,49220.178243119524,49443.8,2026-01-12 17:30:00,new_york,49250.178243119524,98225.91924362691,49443.8,2026-01-12 18:35:00,tp,148.0,148.0,98373.91924362691,98373.91924362691
short,49526.68,49556.84666666667,49376.68,2026-01-13 01:05:00,asia,49526.84666666667,98373.91924362691,49569.01723062634,2026-01-13 04:05:00,sl,-44.3372306263409,-44.3372306263409,98329.58201300056,98329.58201300056
short,49550.51,49583.40505197969,49400.51,2026-01-13 08:25:00,london,49553.40505197969,98329.58201300056,49577.502205224286,2026-01-13 13:45:00,sl,-28.99220522428368,-28.99220522428368,98300.58980777627,98300.58980777627
short,49533.1,49578.9517691759,49383.1,2026-01-13 14:20:00,new_york,49548.9517691759,98300.58980777627,49577.413518796035,2026-01-13 15:30:00,sl,-46.31351879603608,-46.31351879603608,98254.27628898024,98254.27628898024
short,49528.41,49581.73447669689,49378.41,2026-01-13 15:45:00,new_york,49551.73447669689,98254.27628898024,49581.535216086595,2026-01-13 16:05:00,sl,-55.125216086591536,-55.125216086591536,98199.15107289364,98199.15107289364
short,49525.6,49582.41488335799,49375.6,2026-01-13 16:30:00,new_york,49552.41488335799,98199.15107289364,49375.6,2026-01-13 16:45:00,tp,148.0,148.0,98347.15107289364,98347.15107289364
long,49160.78,49129.02989711934,49310.78,2026-01-14 01:35:00,asia,49159.02989711934,98347.15107289364,49123.89985997666,2026-01-14 03:10:00,sl,-38.88014002334239,-38.88014002334239,98308.2709328703,98308.2709328703
long,49114.0,49071.2803971953,49264.0,2026-01-14 11:05:00,london,49101.2803971953,98308.2709328703,49071.93265718934,2026-01-14 12:20:00,sl,-44.06734281066019,-44.06734281066019,98264.20359005965,98264.20359005965
long,49084.5,49054.27090345972,49234.5,2026-01-14 14:25:00,new_york,49084.27090345972,98264.20359005965,49053.62225448027,2026-01-14 15:00:00,sl,-32.877745519726886,-32.877745519726886,98231.32584453993,98231.32584453993
long,49105.0,49047.18997542057,49255.0,2026-01-14 16:30:00,new_york,49077.18997542057,98231.32584453993,49049.67211128886,2026-01-14 16:40:00,sl,-57.32788871113735,-57.32788871113735,98173.99795582879,98173.99795582879
long,49096.0,49049.53050774003,49246.0,2026-01-14 16:45:00,new_york,49079.53050774003,98173.99795582879,49049.37759177205,2026-01-14 16:50:00,sl,-48.62240822795138,-48.62240822795138,98125.37554760084,98125.37554760084
short,49007.0,49107.70860359156,48857.0,2026-01-14 16:55:00,new_york,49077.70860359156,98125.37554760084,49102.79172117039,2026-01-14 17:10:00,sl,-97.79172117038979,-97.79172117038979,98027.58382643045,98027.58382643045
short,49068.0,49103.69438478115,48918.0,2026-01-14 17:20:00,new_york,49073.69438478115,98027.58382643045,48918.0,2026-01-14 17:30:00,tp,148.0,148.0,98175.58382643045,98175.58382643045
long,49072.0,49018.31085567504,49222.0,2026-01-14 18:20:00,new_york,49048.31085567504,98175.58382643045,49019.44030760235,2026-01-14 18:35:00,sl,-54.55969239764818,-54.55969239764818,98121.0241340328,98121.0241340328
long,49025.0,48989.79680694976,49175.0,2026-01-14 20:55:00,other,49019.79680694976,98121.0241340328,48989.717590046545,2026-01-14 21:35:00,sl,-37.2824099534555,-37.2824099534555,98083.74172407936,98083.74172407936
long,49028.0,48989.720922918015,49178.0,2026-01-14 21:45:00,other,49019.720922918015,98083.74172407936,48989.980796889715,2026-01-14 22:00:00,sl,-40.01920311028516,-40.01920311028516,98043.72252096908,98043.72252096908
short,49087.48,49120.15469879518,48937.48,2026-01-15 01:10:00,asia,49090.15469879518,98043.72252096908,49111.79862786349,2026-01-15 03:00:00,sl,-26.318627863489382,-26.318627863489382,98017.4038931056,98017.4038931056
short,49074.11,49117.056248413704,48924.11,2026-01-15 03:30:00,asia,49087.056248413704,98017.4038931056,49119.052046433586,2026-01-15 03:45:00,sl,-46.94204643358535,-46.94204643358535,97970.46184667201,97970.46184667201
short,49096.61,49127.85883519882,48946.61,2026-01-15 05:30:00,asia,49097.85883519882,97970.46184667201,49128.347649905816,2026-01-15 07:15:00,sl,-33.73764990581549,-33.73764990581549,97936.7241967662,97936.7241967662
short,49108.9,49140.921960802916,48958.9,2026-01-15 09:50:00,london,49110.921960802916,97936.7241967662,49142.30606208052,2026-01-15 11:00:00,sl,-35.406062080517586,-35.406062080517586,97901.31813468569,97901.31813468569
short,49125.71,49165.04676006772,48975.71,2026-01-15 15:05:00,new_york,49135.04676006772,97901.31813468569,49163.54295083637,2026-01-15 16:10:00,sl,-39.83295083636767,-39.83295083636767,97861.48518384932,97861.48518384932
short,49467.88,49503.326382978725,49317.88,2026-01-16 01:35:00,asia,49473.326382978725,97861.48518384932,49511.074730170454,2026-01-16 04:30:00,sl,-45.19473017045675,-45.19473017045675,97816.29045367887,97816.29045367887
short,49502.1,49539.30182060898,49352.1,2026-01-16 10:35:00,london,49509.30182060898,97816.29045367887,49521.49917659064,2026-01-16 16:30:00,sl,-21.3991765906394,-21.3991765906394,97794.89127708823,97794.89127708823
short,49451.1,49520.04350453635,49301.1,2026-01-16 16:35:00,new_york,49490.04350453635,97794.89127708823,49301.1,2026-01-16 17:00:00,tp,148.0,148.0,97942.89127708823,97942.89127708823
long,49435.15,49401.791090536906,49585.15,2026-01-16 18:30:00,new_york,49431.791090536906,97942.89127708823,49402.025767439154,2026-01-16 18:55:00,sl,-35.124232560847304,-35.124232560847304,97907.76704452738,97907.76704452738
long,49443.35,49399.42607684651,49593.35,2026-01-16 20:00:00,other,49429.42607684651,97907.76704452738,49403.67142666545,2026-01-16 21:25:00,sl,-41.678573334545945,-41.678573334545945,97866.08847119284,97866.08847119284
long,49441.85,49403.63928494119,49591.85,2026-01-16 21:30:00,other,49433.63928494119,97866.08847119284,49403.556430342425,2026-01-16 22:15:00,sl,-40.293569657573244,-40.293569657573244,97825.79490153526,97825.79490153526
long,49082.28,49020.685226558984,49232.28,2026-01-19 01:25:00,asia,49050.685226558984,97825.79490153526,49026.872863639306,2026-01-19 02:15:00,sl,-57.407136360692675,-57.407136360692675,97768.38776517457,97768.38776517457
long,49051.41,49013.54488733828,49201.41,2026-01-19 03:15:00,asia,49043.54488733828,97768.38776517457,49010.7868076517,2026-01-19 03:40:00,sl,-42.623192348306475,-42.623192348306475,97725.76457282627,97725.76457282627
long,49046.51,48977.117794705686,49196.51,2026-01-19 10:20:00,london,49007.117794705686,97725.76457282627,48978.41297598755,2026-01-19 11:15:00,sl,-70.09702401245158,-70.09702401245158,97655.66754881383,97655.66754881383
long,49004.01,48945.87561174694,49154.01,2026-01-19 14:40:00,new_york,48975.87561174694,97655.66754881383,48945.92623493681,2026-01-19 15:20:00,sl,-60.08376506319473,-60.08376506319473,97595.58378375063,97595.58378375063
long,48996.01,48945.82807643386,49146.01,2026-01-19 15:35:00,new_york,48975.82807643386,97595.58378375063,48946.240430965685,2026-01-19 16:15:00,sl,-51.7695690343171,-51.7695690343171,97543.81421471632,97543.81421471632
long,48976.2,48938.82090331817,49126.2,2026-01-19 18:05:00,new_york,48968.82090331817,97543.81421471632,48938.9269623116,2026-01-19 18:20:00,sl,-39.2730376883992,-39.2730376883992,97504.54117702792,97504.54117702792
long,48970.2,48937.147905966754,49120.2,2026-01-19 19:25:00,new_york,48967.147905966754,97504.54117702792,48898.565715012715,2026-01-20 02:05:00,sl,-73.63428498728172,-73.63428498728172,97430.90689204063,97430.90689204063
long,48912.51,48874.312037774376,49062.51,2026-01-20 02:45:00,asia,48904.312037774376,97430.90689204063,48882.737365053974,2026-01-20 04:20:00,sl,-31.77263494602812,-31.77263494602812,97399.1342570946,97399.1342570946
long,48915.61,48881.67955648125,49065.61,2026-01-20 04:40:00,asia,48911.67955648125,97399.1342570946,48882.02139374864,2026-01-20 06:55:00,sl,-35.588606251360034,-35.588606251360034,97363.54565084324,97363.54565084324
long,48910.61,48880.41782989158,49060.61,2026-01-20 07:30:00,london,48910.41782989158,97363.54565084324,48879.38914422362,2026-01-20 08:05:00,sl,-33.22085577638063,-33.22085577638063,97330.32479506686,97330.32479506686
long,48732.21,48691.5433273026,48882.21,2026-01-20 13:50:00,new_york,48721.5433273026,97330.32479506686,48691.13540555753,2026-01-20 14:00:00,sl,-43.0745944424707,-43.0745944424707,97287.25020062439,97287.25020062439
long,48742.71,48689.50858511148,48892.71,2026-01-20 14:40:00,new_york,48719.50858511148,97287.25020062439,48689.81105622293,2026-01-20 15:30:00,sl,-54.89894377707242,-54.89894377707242,97232.35125684732,97232.35125684732
long,48729.4,48677.53650389447,48879.4,2026-01-20 16:35:00,new_york,48707.53650389447,97232.35125684732,48678.37874412374,2026-01-20 16:40:00,sl,-53.02125587626506,-53.02125587626506,97179.33000097107,97179.33000097107
short,48668.4,48738.37841910689,48518.4,2026-01-20 16:50:00,new_york,48708.37841910689,97179.33000097107,48733.50896149083,2026-01-20 17:20:00,sl,-67.10896149082691,-67.10896149082691,97112.22103948024,97112.22103948024
short,48700.75,48764.9207354141,48550.75,2026-01-20 19:30:00,new_york,48734.9207354141,97112.22103948024,48764.66160437478,2026-01-20 19:40:00,sl,-65.91160437477811,-65.91160437477811,97046.30943510546,97046.30943510546
long,48554.38,48523.82190990991,48704.38,2026-01-21 01:35:00,asia,48553.82190990991,97046.30943510546,48517.98185750636,2026-01-21 01:45:00,sl,-38.39814249363553,-38.39814249363553,97007.91129261183,97007.91129261183
long,48535.81,48504.99092115849,48685.81,2026-01-21 02:00:00,asia,48534.99092115849,97007.91129261183,48541.37250364731,2026-01-21 08:50:00,sl,3.5625036473138607,3.5625036473138607,97011.47379625915,97011.47379625915
long,48588.6,48541.02941479856,48738.6,2026-01-21 09:10:00,london,48571.02941479856,97011.47379625915,48548.104821464935,2026-01-21 11:45:00,sl,-42.49517853506404,-42.49517853506404,96968.97861772409,96968.97861772409
long,48573.6,48543.235237670306,48723.6,2026-01-21 12:45:00,other,48573.235237670306,96968.97861772409,48542.961487311324,2026-01-21 12:55:00,sl,-32.63851268867438,-32.63851268867438,96936.34010503542,96936.34010503542
long,48557.41,48480.29161391323,48707.41,2026-01-21 16:10:00,new_york,48510.29161391323,96936.34010503542,48707.41,2026-01-21 16:35:00,tp,148.0,148.0,97084.34010503542,97084.34010503542
short,48612.1,48702.44200832352,48462.1,2026-01-21 19:10:00,new_york,48672.44200832352,97084.34010503542,48702.29558965821,2026-01-21 19:15:00,sl,-92.19558965821489,-92.19558965821489,96992.14451537721,96992.14451537721
short,48648.1,48707.25125089689,48498.1,2026-01-21 20:00:00,other,48677.25125089689,96992.14451537721,48707.351652656325,2026-01-21 20:05:00,sl,-61.25165265632677,-61.25165265632677,96930.89286272088,96930.89286272088
short,49151.58,49189.24666666666,49001.58,2026-01-22 01:10:00,asia,49159.24666666666,96930.89286272088,49190.51540612197,2026-01-22 03:55:00,sl,-40.93540612197103,-40.93540612197103,96889.9574565989,96889.9574565989
short,49167.51,49202.54828691682,49017.51,2026-01-22 07:15:00,london,49172.54828691682,96889.9574565989,49183.414536031436,2026-01-22 10:05:00,sl,-17.904536031433963,-17.904536031433963,96872.05292056747,96872.05292056747
short,49360.55,49403.79956238225,49210.55,2026-01-22 22:25:00,other,49373.79956238225,96872.05292056747,49382.573815179276,2026-01-23 02:40:00,sl,-24.023815179272788,-24.023815179272788,96848.0291053882,96848.0291053882
short,49393.71,49426.972614338534,49243.71,2026-01-23 10:00:00,london,49396.972614338534,96848.0291053882,49243.71,2026-01-23 14:30:00,tp,148.0,148.0,96996.0291053882,96996.0291053882
long,48814.48,48774.81333333333,48964.48,2026-01-26 01:05:00,asia,48804.81333333333,96996.0291053882,48964.48,2026-01-26 02:00:00,tp,148.0,148.0,97144.0291053882,97144.0291053882
short,48966.61,48997.138938298245,48816.61,2026-01-26 04:45:00,asia,48967.138938298245,97144.0291053882,48998.75637409402,2026-01-26 05:05:00,sl,-34.14637409401621,-34.14637409401621,97109.88273129417,97109.88273129417
short,48967.71,49001.50451465349,48817.71,2026-01-26 06:45:00,other,48971.50451465349,97109.88273129417,49002.13097691211,2026-01-26 07:25:00,sl,-36.42097691210802,-36.42097691210802,97073.46175438206,97073.46175438206
short,49230.58,49272.88516061086,49080.58,2026-01-27 01:25:00,asia,49242.88516061086,97073.46175438206,49280.31972624398,2026-01-27 03:35:00,sl,-51.7397262439772,-51.7397262439772,97021.72202813809,97021.72202813809
