trade_id,entry_time,exit_time,direction,entry_price,sl,tp,exit_price,exit_reason,pnl_points,pnl_usd,pnl_r,balance,session,entry_method,fvg_type,fvg_zone_high,fvg_zone_low,fvg_confirmed_at,date
95,2024-11-05 22:02:00,2024-11-05 22:10:00,short,42157.15,42195.15,42081.15,42195.15,sl,-40.0,-52.63,-1.053,12342.92,new_york,conservative,bearish,42170.15,42157.15,2024-11-05 21:55:00,2024-11-05
96,2024-11-06 10:38:00,2024-11-06 10:49:00,long,43243.4,43209.4,43311.4,43311.4,tp,66.0,97.06,1.941,12439.98,london,conservative,bullish,43243.4,43234.4,2024-11-06 10:30:00,2024-11-06
97,2024-11-06 11:01:00,2024-11-06 12:02:00,long,43375.65,43331.4,43464.15,43464.15,tp,86.5,97.74,1.955,12537.72,london,conservative,bullish,43375.65,43356.4,2024-11-06 10:55:00,2024-11-06
98,2024-11-06 12:07:00,2024-11-06 14:15:00,long,43433.9,43376.15,43549.4,43549.4,tp,113.5,98.27,1.965,12635.99,london,conservative,bullish,43433.9,43401.15,2024-11-06 12:00:00,2024-11-06
99,2024-11-06 13:04:00,2024-11-06 13:19:00,short,43490.9,43518.9,43434.9,43518.9,sl,-30.0,-53.57,-1.071,12582.42,london,conservative,bearish,43493.9,43490.9,2024-11-06 12:55:00,2024-11-06
100,2024-11-06 13:19:00,2024-11-06 13:41:00,long,43476.15,43442.4,43543.65,43442.4,sl,-35.75,-52.96,-1.059,12529.46,london,conservative,bullish,43476.15,43467.4,2024-11-06 12:30:00,2024-11-06
101,2024-11-06 14:40:00,2024-11-06 15:11:00,long,43586.15,43545.65,43667.15,43545.65,sl,-42.5,-52.47,-1.049,12476.99,london,conservative,bullish,43586.15,43570.65,2024-11-06 14:35:00,2024-11-06
102,2024-11-06 15:17:00,2024-11-06 15:46:00,long,43514.9,43477.4,43589.9,43477.4,sl,-39.5,-52.67,-1.053,12424.32,london,conservative,bullish,43514.9,43502.4,2024-11-06 14:10:00,2024-11-06
103,2024-11-06 15:25:00,2024-11-06 15:46:00,short,43550.15,43591.15,43468.15,43468.15,tp,80.0,97.56,1.951,12521.88,london,conservative,bearish,43566.15,43550.15,2024-11-06 15:15:00,2024-11-06
104,2024-11-06 15:58:00,2024-11-06 16:28:00,short,43497.9,43531.65,43430.4,43430.4,tp,65.5,97.04,1.941,12618.92,london,conservative,bearish,43506.65,43497.9,2024-11-06 15:50:00,2024-11-06
105,2024-11-06 17:03:00,2024-11-06 17:08:00,short,43505.9,43547.15,43423.4,43547.15,sl,-43.25,-52.42,-1.048,12566.49,london,conservative,bearish,43522.15,43505.9,2024-11-06 16:50:00,2024-11-06
106,2024-11-06 17:18:00,2024-11-06 17:24:00,short,43595.65,43626.9,43533.15,43626.9,sl,-33.25,-53.2,-1.064,12513.29,london,conservative,bearish,43601.9,43595.65,2024-11-06 15:05:00,2024-11-06
107,2024-11-06 18:19:00,2024-11-06 18:21:00,long,43558.9,43523.15,43630.4,43523.15,sl,-37.75,-52.8,-1.056,12460.5,london,conservative,bullish,43558.9,43548.15,2024-11-06 18:10:00,2024-11-06
108,2024-11-06 18:47:00,2024-11-06 20:10:00,long,43608.65,43574.15,43677.65,43677.65,tp,67.0,97.1,1.942,12557.6,london,conservative,bullish,43608.65,43599.15,2024-11-06 18:40:00,2024-11-06
109,2024-11-06 19:29:00,2024-11-06 19:36:00,short,43610.65,43644.15,43543.65,43644.15,sl,-35.5,-52.99,-1.06,12504.61,new_york,conservative,bearish,43619.15,43610.65,2024-11-06 19:20:00,2024-11-06
110,2024-11-06 22:25:00,2024-11-07 06:51:00,long,43783.15,43731.65,43886.15,43886.15,tp,101.0,98.06,1.961,12602.67,new_york,conservative,bullish,43783.15,43756.65,2024-11-06 22:15:00,2024-11-07
111,2024-11-06 22:40:00,2024-11-06 22:46:00,long,43737.65,43710.65,43791.65,43791.65,tp,52.0,96.3,1.926,12698.97,new_york,conservative,bullish,43737.65,43735.65,2024-11-06 22:10:00,2024-11-06
112,2024-11-07 10:20:00,2024-11-07 15:31:00,short,43868.26,43900.76,43803.26,43803.26,tp,63.0,96.92,1.938,12795.89,london,conservative,bearish,43875.76,43868.26,2024-11-07 08:35:00,2024-11-07
113,2024-11-07 11:30:00,2024-11-07 11:38:00,long,43870.86,43839.86,43932.86,43839.86,sl,-33.0,-53.23,-1.065,12742.66,london,conservative,bullish,43870.86,43864.86,2024-11-07 11:15:00,2024-11-07
114,2024-11-07 11:48:00,2024-11-07 13:57:00,short,43850.36,43888.36,43774.36,43888.36,sl,-40.0,-52.63,-1.053,12690.03,london,conservative,bearish,43863.36,43850.36,2024-11-07 11:40:00,2024-11-07
115,2024-11-07 14:01:00,2024-11-07 14:44:00,long,43879.36,43852.86,43932.36,43852.86,sl,-28.5,-53.77,-1.075,12636.26,london,conservative,bullish,43879.36,43877.86,2024-11-07 13:55:00,2024-11-07
116,2024-11-07 14:57:00,2024-11-07 15:32:00,short,43853.86,43885.36,43790.86,43790.86,tp,61.0,96.83,1.937,12733.08,london,conservative,bearish,43860.36,43853.86,2024-11-07 14:45:00,2024-11-07
117,2024-11-07 15:47:00,2024-11-07 16:34:00,short,43807.11,43859.86,43701.61,43701.61,tp,103.5,98.1,1.962,12831.19,london,conservative,bearish,43834.86,43807.11,2024-11-07 15:35:00,2024-11-07
118,2024-11-07 16:07:00,2024-11-07 16:33:00,long,43792.86,43750.86,43876.86,43750.86,sl,-44.0,-52.38,-1.048,12778.81,london,conservative,bullish,43792.86,43775.86,2024-11-07 15:50:00,2024-11-07
119,2024-11-07 16:41:00,2024-11-07 16:48:00,short,43762.11,43804.86,43676.61,43804.86,sl,-44.75,-52.34,-1.047,12726.47,london,conservative,bearish,43779.86,43762.11,2024-11-07 16:35:00,2024-11-07
120,2024-11-07 17:06:00,2024-11-07 18:05:00,long,43791.11,43752.11,43869.11,43752.11,sl,-41.0,-52.56,-1.051,12673.9,london,conservative,bullish,43791.11,43777.11,2024-11-07 16:50:00,2024-11-07
121,2024-11-07 18:52:00,2024-11-07 19:10:00,short,43771.11,43811.11,43691.11,43811.11,sl,-42.0,-52.5,-1.05,12621.4,london,conservative,bearish,43786.11,43771.11,2024-11-07 18:05:00,2024-11-07
122,2024-11-07 19:57:00,2024-11-07 20:06:00,long,43821.11,43795.11,43873.11,43795.11,sl,-28.0,-53.85,-1.077,12567.56,new_york,conservative,bullish,43821.11,43820.11,2024-11-07 19:45:00,2024-11-07
123,2024-11-07 20:22:00,2024-11-07 21:41:00,short,43780.11,43822.61,43695.11,43695.11,tp,83.0,97.65,1.953,12665.21,new_york,conservative,bearish,43797.61,43780.11,2024-11-07 20:10:00,2024-11-07
124,2024-11-07 21:04:00,2024-11-07 21:40:00,long,43766.46,43728.11,43843.159999999996,43728.11,sl,-40.35,-52.61,-1.052,12612.6,new_york,conservative,bullish,43766.46,43753.11,2024-11-07 20:55:00,2024-11-07
125,2024-11-07 22:24:00,2024-11-07 22:51:00,long,43828.11,43774.61,43935.11,43774.61,sl,-55.5,-51.87,-1.037,12560.73,new_york,conservative,bullish,43828.11,43799.61,2024-11-07 22:15:00,2024-11-07
126,2024-11-07 22:48:00,2024-11-07 22:50:00,short,43849.36,43879.61,43788.86,43788.86,tp,58.5,96.69,1.934,12657.42,new_york,conservative,bearish,43854.61,43849.36,2024-11-07 15:25:00,2024-11-07
127,2024-11-08 10:17:00,2024-11-08 16:15:00,short,43798.69,43837.69,43720.69,43837.69,sl,-41.0,-52.56,-1.051,12604.86,london,conservative,bearish,43812.69,43798.69,2024-11-08 10:05:00,2024-11-08
128,2024-11-08 11:01:00,2024-11-08 14:37:00,short,43785.69,43811.19,43734.69,43811.19,sl,-27.5,-53.92,-1.078,12550.94,london,conservative,bearish,43786.19,43785.69,2024-11-08 10:55:00,2024-11-08
129,2024-11-08 14:37:00,2024-11-08 15:22:00,long,43774.69,43748.69,43826.69,43826.69,tp,50.0,96.15,1.923,12647.09,london,conservative,bullish,43774.69,43773.69,2024-11-08 13:10:00,2024-11-08
130,2024-11-08 15:22:00,2024-11-08 16:30:00,long,43811.19,43777.69,43878.19,43878.19,tp,65.0,97.01,1.94,12744.11,london,conservative,bullish,43811.19,43802.69,2024-11-08 14:40:00,2024-11-08
131,2024-11-08 17:58:00,2024-11-08 18:58:00,long,44017.94,43981.69,44090.44,43981.69,sl,-38.25,-52.76,-1.055,12691.35,london,conservative,bullish,44017.94,44006.69,2024-11-08 17:45:00,2024-11-08
132,2024-11-08 18:17:00,2024-11-08 18:35:00,long,44043.44,44012.94,44104.44,44012.94,sl,-32.5,-53.28,-1.066,12638.07,london,conservative,bullish,44043.44,44037.94,2024-11-08 18:10:00,2024-11-08
133,2024-11-08 19:40:00,2024-11-08 21:06:00,long,44014.94,43975.94,44092.94,44092.94,tp,76.0,97.44,1.949,12735.5,new_york,conservative,bullish,44014.94,44000.94,2024-11-08 19:35:00,2024-11-08
134,2024-11-08 20:40:00,2024-11-08 20:59:00,short,44040.94,44074.94,43972.94,44074.94,sl,-36.0,-52.94,-1.059,12682.56,new_york,conservative,bearish,44049.94,44040.94,2024-11-08 18:35:00,2024-11-08
135,2024-11-08 20:59:00,2024-11-08 21:07:00,long,44034.94,44002.44,44099.94,44099.94,tp,63.0,96.92,1.938,12779.49,new_york,conservative,bullish,44034.94,44027.44,2024-11-08 20:40:00,2024-11-08
136,2024-11-08 21:51:00,2024-11-08 22:00:00,long,44137.94,44085.94,44241.94,44085.94,sl,-54.0,-51.92,-1.038,12727.56,new_york,conservative,bullish,44137.94,44110.94,2024-11-08 21:40:00,2024-11-08
137,2024-11-08 22:03:00,2024-11-08 22:22:00,long,44082.94,44053.94,44140.94,44053.94,sl,-31.0,-53.45,-1.069,12674.12,new_york,conservative,bullish,44082.94,44078.94,2024-11-08 21:05:00,2024-11-08
138,2024-11-08 22:07:00,2024-11-08 22:35:00,short,44102.94,44147.94,44012.94,44012.94,tp,88.0,97.78,1.956,12771.89,new_york,conservative,bearish,44122.94,44102.94,2024-11-08 22:00:00,2024-11-08
139,2024-11-08 22:24:00,2024-11-08 22:32:00,long,44061.69,44032.94,44119.19,44032.94,sl,-30.75,-53.48,-1.07,12718.42,new_york,conservative,bullish,44061.69,44057.94,2024-11-08 21:00:00,2024-11-08
140,2024-11-08 22:48:00,2024-11-11 01:00:00,long,44008.19,43974.94,44074.69,44074.69,tp,64.5,96.99,1.94,12815.41,new_york,conservative,bullish,44008.19,43999.94,2024-11-08 20:35:00,2024-11-11
141,2024-11-11 10:57:00,2024-11-11 12:29:00,long,44140.35,44110.35,44200.35,44200.35,tp,58.0,96.67,1.933,12912.07,london,conservative,bullish,44140.35,44135.35,2024-11-11 10:40:00,2024-11-11
142,2024-11-11 11:50:00,2024-11-11 13:38:00,long,44161.35,44128.35,44227.35,44227.35,tp,64.0,96.97,1.939,13009.04,london,conservative,bullish,44161.35,44153.35,2024-11-11 11:40:00,2024-11-11
143,2024-11-11 14:10:00,2024-11-11 16:31:00,long,44224.6,44186.6,44300.6,44300.6,tp,74.0,97.37,1.947,13106.41,london,conservative,bullish,44224.6,44211.6,2024-11-11 13:40:00,2024-11-11
144,2024-11-11 14:25:00,2024-11-11 16:00:00,long,44227.35,44199.35,44283.35,44199.35,sl,-30.0,-53.57,-1.071,13052.84,london,conservative,bullish,44227.35,44224.35,2024-11-11 14:15:00,2024-11-11
145,2024-11-11 16:00:00,2024-11-11 16:30:00,short,44231.1,44261.35,44170.6,44261.35,sl,-32.25,-53.31,-1.066,12999.54,london,conservative,bearish,44236.35,44231.1,2024-11-11 15:20:00,2024-11-11
146,2024-11-11 16:52:00,2024-11-11 18:14:00,long,44447.85,44368.6,44606.35,44368.6,sl,-81.25,-51.26,-1.025,12948.27,london,conservative,bullish,44447.85,44393.6,2024-11-11 16:40:00,2024-11-11
147,2024-11-11 18:02:00,2024-11-11 20:00:00,short,44457.6,44523.6,44325.6,44325.6,tp,130.0,98.48,1.97,13046.76,london,conservative,bearish,44498.6,44457.6,2024-11-11 17:10:00,2024-11-11
148,2024-11-11 18:37:00,2024-11-11 20:05:00,short,44384.6,44429.6,44294.6,44294.6,tp,88.0,97.78,1.956,13144.54,london,conservative,bearish,44404.6,44384.6,2024-11-11 18:15:00,2024-11-11
149,2024-11-11 20:18:00,2024-11-11 21:16:00,short,44324.6,44373.6,44226.6,44373.6,sl,-51.0,-52.04,-1.041,13092.5,new_york,conservative,bearish,44348.6,44324.6,2024-11-11 20:05:00,2024-11-11
150,2024-11-11 20:48:00,2024-11-12 01:04:00,short,44349.6,44382.1,44284.6,44284.6,tp,63.0,96.92,1.938,13189.42,new_york,conservative,bearish,44357.1,44349.6,2024-11-11 20:00:00,2024-11-12
151,2024-11-11 22:54:00,2024-11-12 01:00:00,short,44352.6,44379.6,44298.6,44298.6,tp,52.0,96.3,1.926,13285.71,new_york,conservative,bearish,44354.6,44352.6,2024-11-11 22:05:00,2024-11-12
152,2024-11-12 11:11:00,2024-11-12 12:13:00,long,44303.93,44265.68,44380.43,44265.68,sl,-40.25,-52.61,-1.052,13233.1,london,conservative,bullish,44303.93,44290.68,2024-11-12 10:55:00,2024-11-12
153,2024-11-12 12:30:00,2024-11-12 13:00:00,short,44266.68,44293.68,44212.68,44293.68,sl,-29.0,-53.7,-1.074,13179.4,london,conservative,bearish,44268.68,44266.68,2024-11-12 12:15:00,2024-11-12
154,2024-11-12 13:45:00,2024-11-12 16:30:00,long,44303.68,44241.68,44427.68,44427.68,tp,122.0,98.39,1.968,13277.78,london,conservative,bullish,44303.68,44266.68,2024-11-12 13:05:00,2024-11-12
155,2024-11-12 14:25:00,2024-11-12 15:20:00,short,44303.68,44333.68,44243.68,44333.68,sl,-32.0,-53.33,-1.067,13224.45,london,conservative,bearish,44308.68,44303.68,2024-11-12 13:45:00,2024-11-12
156,2024-11-12 16:29:00,2024-11-12 16:30:00,short,44384.68,44421.68,44310.68,44421.68,sl,-39.0,-52.7,-1.054,13171.75,london,conservative,bearish,44396.68,44384.68,2024-11-12 16:15:00,2024-11-12
157,2024-11-12 17:04:00,2024-11-12 17:07:00,long,44290.68,44257.68,44356.68,44257.68,sl,-35.0,-53.03,-1.061,13118.72,london,conservative,bullish,44290.68,44282.68,2024-11-12 15:20:00,2024-11-12
158,2024-11-12 18:00:00,2024-11-12 18:22:00,short,44212.18,44247.93,44140.68,44140.68,tp,69.5,97.2,1.944,13215.92,london,conservative,bearish,44222.93,44212.18,2024-11-12 17:45:00,2024-11-12
159,2024-11-12 18:46:00,2024-11-12 19:55:00,short,44105.93,44145.93,44025.93,44025.93,tp,78.0,97.5,1.95,13313.42,london,conservative,bearish,44120.93,44105.93,2024-11-12 18:40:00,2024-11-12
160,2024-11-12 20:04:00,2024-11-12 20:32:00,short,43993.93,44052.43,43876.93,44052.43,sl,-60.5,-51.71,-1.034,13261.71,new_york,conservative,bearish,44027.43,43993.93,2024-11-12 20:00:00,2024-11-12
161,2024-11-12 21:17:00,2024-11-12 21:55:00,long,44107.93,44077.93,44167.93,44077.93,sl,-32.0,-53.33,-1.067,13208.38,new_york,conservative,bullish,44107.93,44102.93,2024-11-12 20:55:00,2024-11-12
162,2024-11-12 21:20:00,2024-11-12 21:26:00,long,44134.93,44086.43,44231.93,44086.43,sl,-50.5,-52.06,-1.041,13156.32,new_york,conservative,bullish,44134.93,44111.43,2024-11-12 21:00:00,2024-11-12
163,2024-11-12 22:28:00,2024-11-12 22:35:00,long,44023.93,43991.93,44087.93,43991.93,sl,-34.0,-53.12,-1.062,13103.19,new_york,conservative,bullish,44023.93,44016.93,2024-11-12 20:30:00,2024-11-12
164,2024-11-13 10:27:00,2024-11-13 11:34:00,short,43852.07,43897.32,43761.57,43897.32,sl,-47.25,-52.21,-1.044,13050.98,london,conservative,bearish,43872.32,43852.07,2024-11-13 08:15:00,2024-11-13
165,2024-11-13 11:46:00,2024-11-13 13:15:00,long,43886.17,43853.17,43952.17,43853.17,sl,-35.0,-53.03,-1.061,12997.95,london,conservative,bullish,43886.17,43878.17,2024-11-13 11:35:00,2024-11-13
166,2024-11-13 12:00:00,2024-11-13 13:09:00,long,43893.17,43866.92,43945.67,43866.92,sl,-28.25,-53.81,-1.076,12944.14,london,conservative,bullish,43893.17,43891.92,2024-11-13 11:50:00,2024-11-13
167,2024-11-13 13:20:00,2024-11-13 15:30:00,short,43874.17,43913.17,43796.17,43913.17,sl,-41.0,-52.56,-1.051,12891.58,london,conservative,bearish,43888.17,43874.17,2024-11-13 13:10:00,2024-11-13
168,2024-11-13 13:59:00,2024-11-13 14:54:00,long,43829.92,43798.42,43892.92,43892.92,tp,61.0,96.83,1.937,12988.4,london,conservative,bullish,43829.92,43823.42,2024-11-13 10:10:00,2024-11-13
169,2024-11-13 14:54:00,2024-11-13 15:30:00,long,43872.67,43828.92,43960.17,43960.17,tp,85.5,97.71,1.954,13086.12,london,conservative,bullish,43872.67,43853.92,2024-11-13 14:25:00,2024-11-13
170,2024-11-13 15:30:00,2024-11-13 15:31:00,long,43850.17,43818.17,43914.17,43914.17,tp,62.0,96.88,1.938,13182.99,london,conservative,bullish,43850.17,43843.17,2024-11-13 14:20:00,2024-11-13
171,2024-11-13 16:08:00,2024-11-13 16:30:00,short,44007.17,44036.67,43948.17,44036.67,sl,-31.5,-53.39,-1.068,13129.6,london,conservative,bearish,44011.67,44007.17,2024-11-13 16:00:00,2024-11-13
172,2024-11-13 17:10:00,2024-11-13 17:11:00,short,43944.42,43996.17,43840.92,43996.17,sl,-53.75,-51.93,-1.039,13077.67,london,conservative,bearish,43971.17,43944.42,2024-11-13 17:05:00,2024-11-13
173,2024-11-13 18:43:00,2024-11-13 21:04:00,long,44110.42,44073.42,44184.42,44073.42,sl,-39.0,-52.7,-1.054,13024.97,london,conservative,bullish,44110.42,44098.42,2024-11-13 18:30:00,2024-11-13
174,2024-11-13 19:34:00,2024-11-13 19:46:00,short,44135.92,44163.42,44080.92,44163.42,sl,-29.5,-53.64,-1.073,12971.33,new_york,conservative,bearish,44138.42,44135.92,2024-11-13 19:25:00,2024-11-13
175,2024-11-13 20:11:00,2024-11-13 21:41:00,short,44123.42,44186.42,43997.42,43997.42,tp,124.0,98.41,1.968,13069.74,new_york,conservative,bearish,44161.42,44123.42,2024-11-13 20:10:00,2024-11-13
176,2024-11-13 21:15:00,2024-11-13 21:30:00,short,44093.42,44127.42,44025.42,44025.42,tp,66.0,97.06,1.941,13166.8,new_york,conservative,bearish,44102.42,44093.42,2024-11-13 21:00:00,2024-11-13
177,2024-11-13 22:31:00,2024-11-13 22:55:00,long,44032.17,43993.67,44109.17,43993.67,sl,-40.5,-52.6,-1.052,13114.2,new_york,conservative,bullish,44032.17,44018.67,2024-11-13 22:15:00,2024-11-13
178,2024-11-13 22:58:00,2024-11-14 07:06:00,long,44012.42,43966.42,44104.42,43966.42,sl,-48.0,-52.17,-1.043,13062.03,new_york,conservative,bullish,44012.42,43991.42,2024-11-13 22:10:00,2024-11-14
179,2024-11-14 10:18:00,2024-11-14 13:43:00,long,44045.89,44015.39,44106.89,44106.89,tp,59.0,96.72,1.934,13158.75,london,conservative,bullish,44045.89,44040.39,2024-11-14 10:10:00,2024-11-14
180,2024-11-14 11:12:00,2024-11-14 15:18:00,long,44056.89,44018.89,44132.89,44132.89,tp,74.0,97.37,1.947,13256.12,london,conservative,bullish,44056.89,44043.89,2024-11-14 11:05:00,2024-11-14
181,2024-11-14 14:28:00,2024-11-14 16:37:00,long,44096.14,44039.39,44209.64,44039.39,sl,-58.75,-51.76,-1.035,13204.36,london,conservative,bullish,44096.14,44064.39,2024-11-14 13:45:00,2024-11-14
182,2024-11-14 15:44:00,2024-11-14 16:40:00,short,44114.14,44167.39,44007.64,44007.64,tp,104.5,98.12,1.962,13302.48,london,conservative,bearish,44142.39,44114.14,2024-11-14 15:35:00,2024-11-14
183,2024-11-14 16:45:00,2024-11-14 16:50:00,long,43979.39,43938.39,44061.39,44061.39,tp,80.0,97.56,1.951,13400.04,london,conservative,bullish,43979.39,43963.39,2024-11-14 09:30:00,2024-11-14
184,2024-11-14 16:52:00,2024-11-14 17:19:00,short,44028.64,44085.39,43915.14,43915.14,tp,111.5,98.24,1.965,13498.28,london,conservative,bearish,44060.39,44028.64,2024-11-14 16:40:00,2024-11-14
185,2024-11-14 17:30:00,2024-11-14 19:01:00,short,43993.39,44044.64,43890.89,43890.89,tp,100.5,98.05,1.961,13596.33,london,conservative,bearish,44019.64,43993.39,2024-11-14 17:00:00,2024-11-14
186,2024-11-14 18:06:00,2024-11-14 18:52:00,long,43963.14,43917.64,44054.14,43917.64,sl,-47.5,-52.2,-1.044,13544.13,london,conservative,bullish,43963.14,43942.64,2024-11-14 17:30:00,2024-11-14
187,2024-11-14 19:58:00,2024-11-14 20:56:00,short,43875.64,43913.14,43800.64,43800.64,tp,73.0,97.33,1.947,13641.46,new_york,conservative,bearish,43888.14,43875.64,2024-11-14 19:50:00,2024-11-14
188,2024-11-14 21:13:00,2024-11-14 22:04:00,long,43867.64,43803.14,43996.64,43803.14,sl,-66.5,-51.55,-1.031,13589.91,new_york,conservative,bullish,43867.64,43828.14,2024-11-14 21:05:00,2024-11-14
189,2024-11-14 22:17:00,2024-11-15 08:24:00,short,43820.64,43920.64,43620.64,43620.64,tp,198.0,99.0,1.98,13688.91,new_york,conservative,bearish,43895.64,43820.64,2024-11-14 22:05:00,2024-11-15
190,2024-11-15 11:15:00,2024-11-15 16:55:00,long,43614.98,43569.23,43706.48,43569.23,sl,-47.75,-52.19,-1.044,13636.73,london,conservative,bullish,43614.98,43594.23,2024-11-15 11:00:00,2024-11-15
191,2024-11-15 15:04:00,2024-11-15 15:30:00,long,43659.23,43624.48,43728.73,43624.48,sl,-36.75,-52.88,-1.058,13583.85,london,conservative,bullish,43659.23,43649.48,2024-11-15 14:55:00,2024-11-15
192,2024-11-15 15:42:00,2024-11-15 16:32:00,short,43639.98,43670.23,43579.48,43670.23,sl,-32.25,-53.31,-1.066,13530.54,london,conservative,bearish,43645.23,43639.98,2024-11-15 15:35:00,2024-11-15
193,2024-11-15 17:20:00,2024-11-15 18:40:00,short,43559.23,43618.23,43441.23,43441.23,tp,116.0,98.31,1.966,13628.85,london,conservative,bearish,43593.23,43559.23,2024-11-15 17:00:00,2024-11-15
194,2024-11-15 18:50:00,2024-11-15 22:16:00,short,43460.23,43510.23,43360.23,43510.23,sl,-52.0,-52.0,-1.04,13576.85,london,conservative,bearish,43485.23,43460.23,2024-11-15 18:40:00,2024-11-15
195,2024-11-15 19:46:00,2024-11-15 20:16:00,short,43425.23,43460.23,43355.23,43460.23,sl,-37.0,-52.86,-1.057,13523.99,new_york,conservative,bearish,43435.23,43425.23,2024-11-15 19:30:00,2024-11-15
196,2024-11-15 20:53:00,2024-11-15 21:46:00,long,43417.23,43377.23,43497.23,43497.23,tp,78.0,97.5,1.95,13621.49,new_york,conservative,bullish,43417.23,43402.23,2024-11-15 20:00:00,2024-11-15
197,2024-11-15 21:47:00,2024-11-18 10:06:00,short,43493.23,43556.23,43367.23,43367.23,tp,124.0,98.41,1.968,13719.9,new_york,conservative,bearish,43531.23,43493.23,2024-11-15 18:35:00,2024-11-18
198,2024-11-15 22:55:00,2024-11-15 23:01:00,short,43482.23,43516.23,43414.23,43516.23,sl,-36.0,-52.94,-1.059,13666.96,new_york,conservative,bearish,43491.23,43482.23,2024-11-15 22:30:00,2024-11-15
199,2024-11-18 10:59:00,2024-11-18 11:49:00,short,43372.97,43403.47,43311.97,43403.47,sl,-32.5,-53.28,-1.066,13613.68,london,conservative,bearish,43378.47,43372.97,2024-11-18 10:45:00,2024-11-18
200,2024-11-18 11:49:00,2024-11-18 13:28:00,short,43397.97,43430.72,43332.47,43332.47,tp,63.5,96.95,1.939,13710.63,london,conservative,bearish,43405.72,43397.97,2024-11-18 10:35:00,2024-11-18
201,2024-11-18 11:54:00,2024-11-18 12:02:00,long,43389.47,43357.97,43452.47,43357.97,sl,-33.5,-53.17,-1.063,13657.46,london,conservative,bullish,43389.47,43382.97,2024-11-18 11:45:00,2024-11-18
202,2024-11-18 12:14:00,2024-11-18 12:47:00,short,43359.72,43391.97,43295.22,43391.97,sl,-34.25,-53.1,-1.062,13604.36,london,conservative,bearish,43366.97,43359.72,2024-11-18 12:05:00,2024-11-18
203,2024-11-18 12:54:00,2024-11-18 13:16:00,long,43382.97,43355.22,43438.47,43355.22,sl,-29.75,-53.6,-1.072,13550.75,london,conservative,bullish,43382.97,43380.22,2024-11-18 12:45:00,2024-11-18
204,2024-11-18 13:55:00,2024-11-18 14:02:00,short,43310.97,43347.22,43238.47,43347.22,sl,-38.25,-52.76,-1.055,13497.99,london,conservative,bearish,43322.22,43310.97,2024-11-18 13:40:00,2024-11-18
205,2024-11-18 14:07:00,2024-11-18 14:31:00,short,43356.97,43390.72,43289.47,43390.72,sl,-35.75,-52.96,-1.059,13445.03,london,conservative,bearish,43365.72,43356.97,2024-11-18 13:20:00,2024-11-18
206,2024-11-18 14:13:00,2024-11-18 16:37:00,long,43350.97,43297.22,43458.47,43458.47,tp,105.5,98.14,1.963,13543.17,london,conservative,bullish,43350.97,43322.22,2024-11-18 14:05:00,2024-11-18
207,2024-11-18 14:31:00,2024-11-18 16:14:00,long,43368.97,43336.97,43432.97,43432.97,tp,62.0,96.88,1.938,13640.04,london,conservative,bullish,43368.97,43361.97,2024-11-18 14:20:00,2024-11-18
208,2024-11-18 16:14:00,2024-11-18 16:32:00,long,43402.97,43364.22,43480.47,43364.22,sl,-40.75,-52.58,-1.052,13587.46,london,conservative,bullish,43402.97,43389.22,2024-11-18 15:45:00,2024-11-18
209,2024-11-18 16:32:00,2024-11-18 16:33:00,short,43437.97,43472.97,43367.97,43367.97,tp,68.0,97.14,1.943,13684.61,london,conservative,bearish,43447.97,43437.97,2024-11-18 09:30:00,2024-11-18
210,2024-11-18 16:33:00,2024-11-18 16:36:00,long,43383.22,43349.97,43449.72,43449.72,tp,64.5,96.99,1.94,13781.6,london,conservative,bullish,43383.22,43374.97,2024-11-18 15:40:00,2024-11-18
211,2024-11-18 16:37:00,2024-11-18 17:00:00,short,43451.97,43486.97,43381.97,43381.97,tp,68.0,97.14,1.943,13878.74,london,conservative,bearish,43461.97,43451.97,2024-11-18 09:25:00,2024-11-18
212,2024-11-18 19:04:00,2024-11-18 20:47:00,short,43486.72,43550.22,43359.72,43359.72,tp,125.0,98.43,1.969,13977.17,new_york,conservative,bearish,43525.22,43486.72,2024-11-18 18:50:00,2024-11-18
213,2024-11-18 19:18:00,2024-11-18 20:44:00,long,43447.22,43400.22,43541.22,43400.22,sl,-49.0,-52.13,-1.043,13925.04,new_york,conservative,bullish,43447.22,43425.22,2024-11-18 17:45:00,2024-11-18
214,2024-11-18 21:14:00,2024-11-18 21:22:00,long,43425.47,43365.22,43545.97,43365.22,sl,-62.25,-51.66,-1.033,13873.38,new_york,conservative,bullish,43425.47,43390.22,2024-11-18 21:00:00,2024-11-18
215,2024-11-18 21:42:00,2024-11-18 21:52:00,short,43388.97,43434.22,43298.47,43434.22,sl,-47.25,-52.21,-1.044,13821.17,new_york,conservative,bearish,43409.22,43388.97,2024-11-18 21:20:00,2024-11-18
216,2024-11-18 21:48:00,2024-11-19 04:51:00,short,43411.72,43453.72,43327.72,43453.72,sl,-44.0,-52.38,-1.048,13768.79,new_york,conservative,bearish,43428.72,43411.72,2024-11-18 21:15:00,2024-11-19
217,2024-11-18 22:04:00,2024-11-19 01:09:00,long,43411.22,43383.22,43467.22,43383.22,sl,-30.0,-53.57,-1.071,13715.22,new_york,conservative,bullish,43411.22,43408.22,2024-11-18 21:50:00,2024-11-19
