confirmed_at,ob_type,zone_low,zone_high,zone_size,estado_final,entry_time,exit_time,exit_reason,pnl_usd
2025-11-17 06:55:00,bullish,47189.0,47198.0,9.0,destruido,,,,
2025-11-17 07:25:00,bearish,47198.0,47211.5,13.5,destruido,,,,
2025-11-17 08:30:00,bullish,47174.0,47178.5,4.5,destruido,,,,
2025-11-17 09:05:00,bullish,47179.0,47188.5,9.5,destruido,,,,
2025-11-17 11:25:00,bullish,47194.0,47260.0,66.0,destruido,,,,
2025-11-17 12:20:00,bearish,47216.0,47224.0,8.0,expirado,,,,
2025-11-17 13:25:00,bullish,47107.0,47121.5,14.5,tocado,2025-11-17 14:04:00,2025-11-17 15:37:00,sl,-106.5
2025-11-17 14:25:00,bullish,47113.5,47159.5,46.0,destruido,,,,
2025-11-17 15:50:00,bearish,47103.5,47115.0,11.5,destruido,,,,
2025-11-17 18:15:00,bearish,47073.8,47099.8,26.0,tocado,2025-11-17 18:32:00,2025-11-17 18:50:00,sl,-104.62
2025-11-17 18:40:00,bullish,46858.8,46918.8,60.0,destruido,,,,
2025-11-17 19:50:00,bearish,47134.3,47157.3,23.0,expirado,,,,
2025-11-17 22:05:00,bearish,46589.8,46611.3,21.5,destruido,,,,
2025-11-17 22:25:00,bullish,46427.3,46472.8,45.5,destruido,,,,
2025-11-18 01:00:00,bullish,46600.3,46628.8,28.5,destruido,,,,
2025-11-18 01:40:00,bullish,46594.0,46614.5,20.5,destruido,,,,
2025-11-18 02:10:00,bullish,46628.5,46640.0,11.5,destruido,,,,
2025-11-18 03:20:00,bullish,46582.5,46606.5,24.0,destruido,,,,
2025-11-18 05:15:00,bearish,46595.5,46616.0,20.5,expirado,,,,
2025-11-18 06:15:00,bearish,46534.0,46537.0,3.0,expirado,,,,
2025-11-18 06:45:00,bullish,46314.5,46346.5,32.0,destruido,,,,
2025-11-18 09:40:00,bullish,46303.0,46323.0,20.0,destruido,,,,
2025-11-18 13:20:00,bearish,46441.5,46465.0,23.5,expirado,,,,
2025-11-18 13:45:00,bearish,46356.0,46380.0,24.0,tocado,2025-11-18 13:59:00,2025-11-18 14:55:00,tp,248.52
2025-11-18 15:00:00,bearish,46271.0,46289.0,18.0,tocado,2025-11-18 16:46:00,2025-11-18 16:51:00,tp,249.9
2025-11-18 16:15:00,bearish,46211.5,46256.5,45.0,tocado,2025-11-18 16:33:00,2025-11-18 16:45:00,sl,-104.57
2025-11-18 16:45:00,bullish,46162.0,46183.5,21.5,destruido,,,,
2025-11-18 17:05:00,bearish,46209.7,46249.7,40.0,tocado,2025-11-18 18:34:00,2025-11-18 19:27:00,tp,254.12
2025-11-18 18:25:00,bullish,45907.7,45955.2,47.5,expirado,,,,
2025-11-18 19:05:00,bearish,46167.2,46207.2,40.0,destruido,,,,
2025-11-18 19:50:00,bullish,45955.5,46032.5,77.0,expirado,,,,
2025-11-18 21:20:00,bullish,46224.5,46318.5,94.0,destruido,,,,
2025-11-18 22:20:00,bearish,46251.5,46334.0,82.5,expirado,,,,
2025-11-18 23:40:00,bullish,46035.0,46056.0,21.0,destruido,,,,
2025-11-19 01:20:00,bullish,46029.5,46051.5,22.0,destruido,,,,
2025-11-19 02:20:00,bearish,46147.2,46158.7,11.5,destruido,,,,
2025-11-19 03:55:00,bearish,46143.7,46155.7,12.0,destruido,,,,
2025-11-19 05:25:00,bearish,46165.7,46176.7,11.0,tocado,2025-11-19 12:01:00,2025-11-19 14:34:00,sl,-108.54
2025-11-19 06:55:00,bullish,46028.2,46057.7,29.5,destruido,,,,
2025-11-19 10:10:00,bearish,46126.2,46142.2,16.0,destruido,,,,
2025-11-19 10:35:00,bullish,46069.7,46099.2,29.5,tocado,2025-11-19 10:42:00,2025-11-19 16:32:00,sl,-107.24
2025-11-19 12:00:00,bullish,46095.2,46107.2,12.0,destruido,,,,
2025-11-19 14:05:00,bearish,46178.7,46195.2,16.5,destruido,,,,
2025-11-19 14:25:00,bullish,46142.2,46169.2,27.0,tocado,2025-11-19 15:10:00,2025-11-19 16:08:00,sl,-106.81
2025-11-19 15:15:00,bearish,46211.2,46224.2,13.0,destruido,,,,
2025-11-19 16:10:00,bearish,46176.2,46194.2,18.0,destruido,,,,
2025-11-19 16:35:00,bullish,46089.2,46096.2,7.0,destruido,,,,
2025-11-19 17:15:00,bullish,46041.5,46113.0,71.5,tocado,2025-11-19 17:48:00,2025-11-19 17:57:00,sl,-104.32
2025-11-19 17:55:00,bearish,46174.5,46201.5,27.0,destruido,,,,
2025-11-19 21:20:00,bearish,46125.0,46163.0,38.0,destruido,,,,
2025-11-19 22:20:00,bullish,45986.0,46013.5,27.5,expirado,,,,
2025-11-19 23:25:00,bullish,46079.0,46134.5,55.5,expirado,,,,
2025-11-20 02:25:00,bullish,46310.0,46335.0,25.0,expirado,,,,
2025-11-20 03:05:00,bearish,46365.5,46392.5,27.0,destruido,,,,
2025-11-20 07:10:00,bullish,46427.5,46436.0,8.5,destruido,,,,
2025-11-20 07:30:00,bearish,46441.5,46459.5,18.0,destruido,,,,
2025-11-20 09:25:00,bullish,46409.5,46424.5,15.0,destruido,,,,
2025-11-20 09:55:00,bearish,46459.0,46481.0,22.0,tocado,2025-11-20 10:48:00,2025-11-20 11:48:00,tp,251.12
2025-11-20 11:05:00,bearish,46430.5,46455.5,25.0,tocado,2025-11-20 12:59:00,2025-11-20 15:31:00,sl,-106.57
2025-11-20 11:30:00,bearish,46379.5,46399.5,20.0,tocado,2025-11-20 12:21:00,2025-11-20 14:55:00,sl,-106.88
2025-11-20 12:10:00,bullish,46310.0,46335.0,25.0,destruido,,,,
2025-11-20 12:45:00,bullish,46371.0,46396.0,25.0,destruido,,,,
2025-11-20 14:25:00,bullish,46314.5,46351.0,36.5,destruido,,,,
2025-11-20 15:25:00,bearish,46430.5,46454.5,24.0,destruido,,,,
2025-11-20 15:45:00,bullish,46371.5,46391.5,20.0,destruido,,,,
2025-11-20 17:30:00,bullish,46674.8,46808.3,133.5,tocado,2025-11-20 17:35:00,2025-11-20 18:09:00,sl,-103.28
2025-11-20 18:00:00,bearish,46782.8,46858.8,76.0,expirado,,,,
2025-11-20 18:50:00,bearish,46422.8,46501.8,79.0,expirado,,,,
2025-11-20 19:25:00,bearish,46024.3,46137.3,113.0,expirado,,,,
2025-11-20 20:10:00,bullish,45729.3,45766.3,37.0,destruido,,,,
2025-11-20 20:50:00,bearish,45988.8,46042.3,53.5,expirado,,,,
2025-11-20 21:15:00,bullish,45739.8,45825.8,86.0,destruido,,,,
2025-11-20 22:50:00,bearish,45932.3,45947.3,15.0,destruido,,,,
2025-11-20 23:25:00,bullish,45713.3,45758.8,45.5,destruido,,,,
2025-11-21 01:10:00,bearish,45781.3,45789.8,8.5,destruido,,,,
2025-11-21 06:05:00,bearish,45976.8,46001.8,25.0,tocado,2025-11-21 10:56:00,2025-11-21 12:04:00,tp,250.49
2025-11-21 07:25:00,bullish,45945.8,45947.8,2.0,destruido,,,,
2025-11-21 10:55:00,bullish,45877.3,45898.8,21.5,destruido,,,,
2025-11-21 11:15:00,bearish,45941.8,45996.8,55.0,tocado,2025-11-21 11:20:00,2025-11-21 14:45:00,sl,-103.81
2025-11-21 12:50:00,bullish,45752.8,45790.8,38.0,tocado,2025-11-21 14:23:00,2025-11-21 14:32:00,tp,254.19
2025-11-21 14:20:00,bearish,45853.8,45887.3,33.5,destruido,,,,
2025-11-21 16:05:00,bearish,46016.3,46034.3,18.0,destruido,,,,
2025-11-21 17:25:00,bullish,45866.5,45883.5,17.0,tocado,2025-11-21 17:37:00,2025-11-21 17:46:00,tp,254.9
2025-11-21 18:40:00,bullish,45866.5,45951.5,85.0,expirado,,,,
2025-11-21 20:05:00,bearish,46438.0,46487.5,49.5,destruido,,,,
2025-11-21 20:40:00,bullish,46194.0,46233.0,39.0,expirado,,,,
2025-11-21 22:25:00,bearish,46421.5,46451.0,29.5,expirado,,,,
2025-11-21 23:45:00,bullish,46261.5,46278.5,17.0,expirado,,,,
2025-11-24 02:10:00,bearish,46415.1,46426.1,11.0,destruido,,,,
2025-11-24 02:40:00,bullish,46336.6,46348.6,12.0,destruido,,,,
2025-11-24 06:10:00,bullish,46377.6,46391.1,13.5,destruido,,,,
2025-11-24 06:40:00,bullish,46339.6,46354.6,15.0,destruido,,,,
2025-11-24 07:45:00,bearish,46370.6,46380.6,10.0,destruido,,,,
2025-11-24 10:40:00,bearish,46389.6,46433.1,43.5,destruido,,,,
2025-11-24 11:15:00,bearish,46423.1,46435.1,12.0,tocado,2025-11-24 15:13:00,2025-11-24 16:30:00,tp,256.27
2025-11-24 11:50:00,bullish,46157.6,46234.1,76.5,tocado,2025-11-24 11:51:00,2025-11-24 16:50:00,sl,-106.71
2025-11-24 13:10:00,bearish,46240.1,46255.1,15.0,tocado,2025-11-24 13:25:00,2025-11-24 13:52:00,sl,-109.02
2025-11-24 13:55:00,bullish,46202.6,46214.1,11.5,destruido,,,,
2025-11-24 15:15:00,bullish,46344.6,46369.1,24.5,destruido,,,,
2025-11-24 15:55:00,bearish,46402.6,46419.6,17.0,tocado,2025-11-24 17:16:00,2025-11-24 17:42:00,sl,-109.07
2025-11-24 17:45:00,bullish,46365.9,46393.4,27.5,expirado,,,,
2025-11-24 19:05:00,bearish,46516.9,46539.9,23.0,destruido,,,,
2025-11-24 21:15:00,bearish,46551.6,46562.6,11.0,expirado,,,,
2025-11-25 03:20:00,bearish,46414.3,46428.3,14.0,destruido,,,,
2025-11-25 03:45:00,bearish,46405.3,46418.8,13.5,destruido,,,,
2025-11-25 06:20:00,bullish,46352.8,46364.8,12.0,tocado,2025-11-25 10:56:00,2025-11-25 14:43:00,tp,256.77
2025-11-25 07:05:00,bullish,46393.3,46396.8,3.5,destruido,,,,
2025-11-25 11:15:00,bullish,46355.3,46387.3,32.0,destruido,,,,
2025-11-25 11:35:00,bearish,46412.8,46423.3,10.5,destruido,,,,
2025-11-25 12:50:00,bullish,46365.3,46374.8,9.5,tocado,2025-11-25 13:22:00,2025-11-25 14:43:00,tp,256.52
2025-11-25 14:35:00,bearish,46416.8,46425.3,8.5,destruido,,,,
2025-11-25 15:20:00,bullish,46413.8,46428.3,14.5,destruido,,,,
2025-11-25 15:40:00,bearish,46466.8,46500.3,33.5,tocado,2025-11-25 15:52:00,2025-11-25 16:29:00,sl,-110.18
2025-11-25 17:45:00,bullish,46493.1,46564.6,71.5,expirado,,,,
2025-11-25 19:00:00,bullish,46763.1,46802.6,39.5,expirado,,,,
2025-11-25 19:55:00,bearish,46983.1,47018.6,35.5,destruido,,,,
2025-11-25 22:20:00,bullish,47052.3,47063.8,11.5,expirado,,,,
2025-11-26 02:40:00,bearish,47148.7,47174.7,26.0,destruido,,,,
2025-11-26 04:15:00,bullish,47193.7,47200.2,6.5,destruido,,,,
2025-11-26 04:35:00,bearish,47208.7,47212.2,3.5,destruido,,,,
2025-11-26 06:25:00,bearish,47200.7,47204.7,4.0,destruido,,,,
2025-11-26 07:55:00,bearish,47215.2,47225.7,10.5,destruido,,,,
2025-11-26 10:00:00,bearish,47249.7,47259.7,10.0,tocado,2025-11-26 10:22:00,2025-11-26 14:03:00,tp,261.52
2025-11-26 10:45:00,bearish,47240.7,47256.2,15.5,tocado,2025-11-26 16:26:00,2025-11-26 16:34:00,sl,-111.5
2025-11-26 11:30:00,bullish,47168.7,47192.2,23.5,destruido,,,,
2025-11-26 12:20:00,bullish,47202.4,47207.9,5.5,tocado,2025-11-26 12:33:00,2025-11-26 13:37:00,sl,-111.76
2025-11-26 15:00:00,bullish,47116.4,47127.4,11.0,expirado,,,,
2025-11-26 15:30:00,bullish,47140.4,47154.4,14.0,expirado,,,,
2025-11-26 20:45:00,bearish,47488.9,47536.4,47.5,destruido,,,,
2025-11-26 21:45:00,bearish,47523.4,47545.4,22.0,expirado,,,,
2025-11-26 22:55:00,bearish,47502.4,47516.4,14.0,expirado,,,,
2025-11-26 23:50:00,bullish,47429.4,47440.4,11.0,destruido,,,,
2025-11-27 05:00:00,bearish,47465.3,47469.3,4.0,destruido,,,,
2025-11-27 08:20:00,bearish,47460.3,47464.8,4.5,tocado,2025-11-27 10:24:00,2025-11-28 01:48:00,sl,-112.1
2025-11-27 12:05:00,bearish,47429.2,47430.2,1.0,destruido,,,,
2025-11-27 13:50:00,bullish,47393.7,47400.7,7.0,expirado,,,,
2025-11-27 14:15:00,bullish,47411.7,47417.7,6.0,tocado,2025-11-27 14:26:00,2025-11-28 03:09:00,tp,261.53
2025-11-28 02:15:00,bullish,47494.3,47499.8,5.5,destruido,,,,
2025-11-28 02:35:00,bearish,47507.8,47515.3,7.5,destruido,,,,
2025-11-28 17:10:00,bullish,47509.5,47555.0,45.5,destruido,,,,
2025-11-28 19:25:00,bearish,47733.7,47747.7,14.0,expirado,,,,
2025-12-01 01:45:00,bearish,47700.9,47709.9,9.0,expirado,,,,
2025-12-01 02:20:00,bearish,47653.9,47668.4,14.5,expirado,,,,
2025-12-01 02:50:00,bearish,47596.4,47601.4,5.0,expirado,,,,
2025-12-01 04:10:00,bearish,47561.9,47567.4,5.5,expirado,,,,
2025-12-01 05:15:00,bearish,47500.4,47509.4,9.0,destruido,,,,
2025-12-01 05:35:00,bullish,47477.4,47493.9,16.5,destruido,,,,
2025-12-01 06:10:00,bearish,47497.4,47510.4,13.0,destruido,,,,
2025-12-01 07:10:00,bearish,47470.4,47474.4,4.0,destruido,,,,
2025-12-01 08:00:00,bullish,47421.9,47437.9,16.0,destruido,,,,
2025-12-01 08:20:00,bearish,47448.9,47467.9,19.0,destruido,,,,
2025-12-01 10:25:00,bullish,47438.4,47460.9,22.5,destruido,,,,
2025-12-01 11:50:00,bearish,47521.9,47533.4,11.5,tocado,2025-12-01 16:43:00,2025-12-01 16:50:00,sl,-112.85
2025-12-01 12:15:00,bullish,47460.9,47477.9,17.0,tocado,2025-12-01 13:04:00,2025-12-01 16:27:00,sl,-111.57
2025-12-01 13:10:00,bearish,47504.9,47511.4,6.5,tocado,2025-12-01 13:40:00,2025-12-01 16:29:00,tp,263.42
2025-12-01 13:40:00,bullish,47468.4,47480.9,12.5,destruido,,,,
2025-12-01 14:15:00,bearish,47500.9,47520.9,20.0,tocado,2025-12-01 16:40:00,2025-12-01 16:48:00,sl,-112.13
2025-12-01 16:50:00,bullish,47389.4,47433.9,44.5,destruido,,,,
2025-12-01 17:20:00,bearish,47617.7,47676.7,59.0,expirado,,,,
2025-12-01 17:55:00,bullish,47331.7,47388.7,57.0,destruido,,,,
2025-12-01 18:35:00,bullish,47433.7,47458.7,25.0,destruido,,,,
2025-12-01 19:05:00,bearish,47488.7,47546.7,58.0,destruido,,,,
2025-12-01 20:15:00,bullish,47481.7,47503.7,22.0,destruido,,,,
2025-12-01 21:00:00,bearish,47556.7,47565.7,9.0,expirado,,,,
2025-12-01 23:05:00,bearish,47394.7,47402.7,8.0,expirado,,,,
2025-12-02 01:55:00,bearish,47292.1,47302.1,10.0,expirado,,,,
2025-12-02 02:55:00,bearish,47271.1,47290.6,19.5,destruido,,,,
2025-12-02 03:15:00,bullish,47267.1,47275.6,8.5,destruido,,,,
2025-12-02 03:45:00,bearish,47289.6,47299.1,9.5,destruido,,,,
2025-12-02 04:55:00,bullish,47249.1,47258.6,9.5,destruido,,,,
2025-12-02 05:15:00,bearish,47281.6,47286.6,5.0,tocado,2025-12-02 10:50:00,2025-12-02 11:24:00,sl,-112.43
2025-12-02 08:20:00,bearish,47241.6,47249.1,7.5,destruido,,,,
2025-12-02 08:45:00,bullish,47207.1,47219.6,12.5,expirado,,,,
2025-12-02 10:30:00,bullish,47206.6,47238.1,31.5,expirado,,,,
2025-12-02 12:45:00,bullish,47314.1,47329.1,15.0,tocado,2025-12-02 14:07:00,2025-12-02 16:30:00,tp,262.02
2025-12-02 13:40:00,bearish,47363.1,47368.1,5.0,tocado,2025-12-02 15:24:00,2025-12-02 15:56:00,sl,-111.84
2025-12-02 14:30:00,bullish,47319.1,47334.6,15.5,destruido,,,,
2025-12-02 15:30:00,bullish,47326.6,47334.1,7.5,destruido,,,,
2025-12-02 17:05:00,bullish,47262.6,47314.3,51.7,expirado,,,,
2025-12-02 17:55:00,bullish,47324.3,47352.3,28.0,tocado,2025-12-02 18:29:00,2025-12-02 19:19:00,tp,264.75
2025-12-02 18:25:00,bearish,47555.3,47604.3,49.0,expirado,,,,
2025-12-02 19:30:00,bullish,47425.8,47444.8,19.0,destruido,,,,
2025-12-02 22:20:00,bullish,47506.3,47522.3,16.0,destruido,,,,
2025-12-02 22:55:00,bearish,47551.3,47584.8,33.5,destruido,,,,
2025-12-02 23:25:00,bullish,47463.3,47477.8,14.5,expirado,,,,
2025-12-03 02:30:00,bearish,47522.3,47529.8,7.5,destruido,,,,
2025-12-03 02:50:00,bullish,47481.8,47492.3,10.5,expirado,,,,
2025-12-03 04:15:00,bullish,47549.3,47561.3,12.0,tocado,2025-12-03 10:24:00,2025-12-03 16:01:00,sl,-113.21
2025-12-03 09:15:00,bullish,47567.8,47599.3,31.5,destruido,,,,
2025-12-03 09:45:00,bearish,47588.3,47600.3,12.0,tocado,2025-12-03 11:01:00,2025-12-03 16:03:00,tp,266.85
2025-12-03 10:55:00,bullish,47543.3,47562.8,19.5,destruido,,,,
2025-12-03 12:50:00,bearish,47582.8,47589.8,7.0,destruido,,,,
2025-12-03 13:30:00,bullish,47537.3,47545.8,8.5,destruido,,,,
2025-12-03 16:40:00,bullish,47375.8,47393.3,17.5,expirado,,,,
2025-12-03 17:35:00,bullish,47532.6,47591.6,59.0,expirado,,,,
2025-12-03 18:05:00,bullish,47622.1,47641.6,19.5,expirado,,,,
2025-12-03 19:30:00,bullish,47684.8,47724.6,39.8,expirado,,,,
2025-12-03 22:30:00,bearish,47939.4,47954.9,15.5,destruido,,,,
2025-12-04 02:10:00,bullish,47928.9,47940.9,12.0,destruido,,,,
2025-12-04 02:30:00,bearish,47943.9,47952.9,9.0,destruido,,,,
2025-12-04 02:55:00,bearish,47944.9,47950.9,6.0,destruido,,,,
2025-12-04 03:15:00,bullish,47909.9,47937.9,28.0,destruido,,,,
2025-12-04 03:50:00,bearish,47936.4,47946.9,10.5,destruido,,,,
2025-12-04 04:20:00,bearish,47929.4,47933.9,4.5,destruido,,,,
2025-12-04 05:30:00,bearish,47932.4,47939.9,7.5,destruido,,,,
2025-12-04 10:15:00,bearish,47946.9,47953.9,7.0,tocado,2025-12-04 11:55:00,2025-12-04 16:31:00,sl,-114.56
2025-12-04 12:40:00,bearish,47946.9,47948.4,1.5,tocado,2025-12-04 14:01:00,2025-12-04 16:31:00,sl,-115.35
2025-12-04 14:00:00,bullish,47921.9,47923.4,1.5,destruido,,,,
2025-12-04 15:45:00,bearish,47920.4,47935.9,15.5,destruido,,,,
2025-12-04 18:40:00,bearish,47872.1,47907.1,35.0,destruido,,,,
2025-12-04 20:30:00,bullish,47840.1,47879.6,39.5,destruido,,,,
2025-12-04 23:35:00,bullish,47829.5,47836.5,7.0,expirado,,,,
2025-12-05 01:25:00,bearish,47851.9,47861.4,9.5,destruido,,,,
2025-12-05 05:40:00,bearish,47884.6,47895.1,10.5,destruido,,,,
2025-12-05 07:05:00,bullish,47868.1,47876.6,8.5,tocado,2025-12-05 10:34:00,2025-12-05 15:37:00,sl,-113.18
2025-12-05 08:05:00,bullish,47882.1,47886.6,4.5,destruido,,,,
2025-12-05 08:30:00,bearish,47894.1,47899.6,5.5,tocado,2025-12-05 10:17:00,2025-12-05 15:45:00,tp,265.17
2025-12-05 11:50:00,bearish,47867.6,47879.1,11.5,destruido,,,,
2025-12-05 12:20:00,bullish,47842.1,47843.1,1.0,destruido,,,,
2025-12-05 13:40:00,bullish,47847.6,47863.6,16.0,destruido,,,,
2025-12-05 14:10:00,bullish,47890.1,47896.1,6.0,destruido,,,,
2025-12-05 15:20:00,bearish,47902.1,47908.1,6.0,destruido,,,,
2025-12-05 16:10:00,bullish,47769.1,47803.1,34.0,expirado,,,,
2025-12-05 16:50:00,bullish,47862.3,47879.8,17.5,tocado,2025-12-05 18:42:00,2025-12-05 20:00:00,tp,268.26
2025-12-05 18:10:00,bearish,48032.5,48067.5,35.0,expirado,,,,
2025-12-05 18:45:00,bearish,47970.0,48014.0,44.0,destruido,,,,
2025-12-05 19:55:00,bullish,47892.7,47916.2,23.5,expirado,,,,
2025-12-05 22:40:00,bearish,47992.7,48009.2,16.5,expirado,,,,
2025-12-08 02:15:00,bearish,47952.8,47956.8,4.0,destruido,,,,
2025-12-08 02:35:00,bullish,47903.3,47914.3,11.0,expirado,,,,
2025-12-08 03:15:00,bearish,47946.3,47948.8,2.5,destruido,,,,
2025-12-08 03:40:00,bullish,47920.8,47928.3,7.5,tocado,2025-12-08 10:51:00,2025-12-08 16:30:00,sl,-115.5
2025-12-08 04:00:00,bearish,47938.3,47947.8,9.5,destruido,,,,
2025-12-08 05:30:00,bullish,47943.8,47946.8,3.0,tocado,2025-12-08 10:27:00,2025-12-08 16:30:00,sl,-116.11
2025-12-08 06:20:00,bullish,47948.3,47952.3,4.0,destruido,,,,
2025-12-08 07:25:00,bullish,47956.3,47960.8,4.5,destruido,,,,
2025-12-08 09:20:00,bullish,47955.3,47961.3,6.0,destruido,,,,
2025-12-08 11:20:00,bullish,47924.5,47934.5,10.0,destruido,,,,
2025-12-08 11:55:00,bearish,47957.5,47969.5,12.0,destruido,,,,
2025-12-08 13:00:00,bullish,47946.5,47955.5,9.0,destruido,,,,
2025-12-08 16:15:00,bullish,47950.0,47966.5,16.5,destruido,,,,
2025-12-08 16:35:00,bearish,47996.5,48006.5,10.0,expirado,,,,
2025-12-08 17:15:00,bearish,47872.8,47927.8,55.0,expirado,,,,
2025-12-08 20:00:00,bullish,47719.3,47734.3,15.0,destruido,,,,
2025-12-08 22:20:00,bullish,47653.3,47684.3,31.0,expirado,,,,
2025-12-09 08:05:00,bearish,47743.1,47748.1,5.0,destruido,,,,
2025-12-09 08:30:00,bullish,47731.6,47733.6,2.0,destruido,,,,
2025-12-09 12:10:00,bearish,47756.1,47771.6,15.5,tocado,2025-12-09 12:21:00,2025-12-09 12:59:00,sl,-113.47
2025-12-09 13:20:00,bearish,47795.6,47811.6,16.0,tocado,2025-12-09 13:21:00,2025-12-09 16:31:00,sl,-112.84
2025-12-09 14:45:00,bearish,47770.6,47775.6,5.0,destruido,,,,
2025-12-09 16:35:00,bullish,47686.6,47693.6,7.0,destruido,,,,
2025-12-09 19:25:00,bearish,47841.8,47858.3,16.5,expirado,,,,
2025-12-09 20:45:00,bearish,47646.8,47671.8,25.0,expirado,,,,
2025-12-09 21:05:00,bullish,47566.3,47591.6,25.3,destruido,,,,
2025-12-09 23:00:00,bearish,47579.8,47604.3,24.5,expirado,,,,
2025-12-10 01:25:00,bearish,47551.9,47555.4,3.5,destruido,,,,
2025-12-10 04:20:00,bullish,47544.9,47549.9,5.0,destruido,,,,
2025-12-10 06:15:00,bullish,47546.9,47550.9,4.0,destruido,,,,
2025-12-10 07:35:00,bullish,47557.4,47566.9,9.5,tocado,2025-12-10 10:51:00,2025-12-10 12:25:00,sl,-112.87
2025-12-10 08:00:00,bullish,47563.4,47573.4,10.0,tocado,2025-12-10 10:36:00,2025-12-10 12:25:00,sl,-112.82
2025-12-10 12:50:00,bullish,47488.9,47530.9,42.0,tocado,2025-12-10 13:00:00,2025-12-10 16:36:00,sl,-109.67
2025-12-10 15:25:00,bullish,47525.9,47534.9,9.0,destruido,,,,
2025-12-10 16:15:00,bearish,47565.4,47571.4,6.0,tocado,2025-12-10 16:44:00,2025-12-10 16:51:00,sl,-111.53
2025-12-10 16:55:00,bullish,47490.4,47531.9,41.5,expirado,,,,
2025-12-10 17:40:00,bearish,47687.6,47718.1,30.5,destruido,,,,
2025-12-10 19:45:00,bearish,47763.1,47772.6,9.5,destruido,,,,
2025-12-10 20:05:00,bullish,47707.1,47723.1,16.0,destruido,,,,
2025-12-10 20:30:00,bearish,47791.1,47809.1,18.0,destruido,,,,
2025-12-10 22:05:00,bullish,47799.6,47977.6,178.0,expirado,,,,
2025-12-10 22:55:00,bearish,48127.1,48196.1,69.0,expirado,,,,
2025-12-11 02:10:00,bearish,48102.0,48108.5,6.5,expirado,,,,
2025-12-11 03:55:00,bearish,48063.5,48073.0,9.5,expirado,,,,
2025-12-11 12:40:00,bearish,47983.0,47988.5,5.5,tocado,2025-12-11 13:13:00,2025-12-11 13:47:00,sl,-111.01
2025-12-11 14:15:00,bullish,48011.5,48020.5,9.0,expirado,,,,
2025-12-11 14:55:00,bearish,48083.0,48103.0,20.0,tocado,2025-12-11 14:57:00,2025-12-11 16:28:00,sl,-109.06
2025-12-11 15:55:00,bullish,48051.5,48065.5,14.0,tocado,2025-12-11 16:00:00,2025-12-11 16:31:00,tp,258.78
2025-12-11 16:45:00,bullish,48088.0,48108.0,20.0,expirado,,,,
2025-12-11 17:25:00,bullish,48219.2,48262.7,43.5,expirado,,,,
2025-12-11 19:45:00,bearish,48667.2,48708.2,41.0,destruido,,,,
2025-12-11 20:10:00,bullish,48629.2,48653.2,24.0,expirado,,,,
2025-12-11 22:40:00,bearish,48711.2,48733.2,22.0,destruido,,,,
2025-12-12 01:00:00,bullish,48738.2,48739.7,1.5,expirado,,,,
2025-12-12 01:30:00,bearish,48807.6,48825.5,17.9,destruido,,,,
2025-12-12 02:05:00,bearish,48779.5,48783.0,3.5,destruido,,,,
2025-12-12 03:00:00,bearish,48781.5,48789.0,7.5,destruido,,,,
2025-12-12 03:20:00,bullish,48759.5,48771.5,12.0,expirado,,,,
2025-12-12 05:40:00,bullish,48794.5,48807.5,13.0,tocado,2025-12-12 11:49:00,2025-12-12 14:01:00,sl,-109.81
2025-12-12 07:05:00,bullish,48802.5,48808.5,6.0,tocado,2025-12-12 11:34:00,2025-12-12 13:48:00,sl,-111.15
2025-12-12 07:25:00,bearish,48812.5,48825.0,12.5,destruido,,,,
2025-12-12 07:45:00,bullish,48810.0,48815.5,5.5,destruido,,,,
2025-12-12 10:20:00,bullish,48823.0,48829.0,6.0,tocado,2025-12-12 11:12:00,2025-12-12 11:41:00,sl,-111.15
2025-12-12 11:35:00,bearish,48836.0,48850.5,14.5,destruido,,,,
2025-12-12 12:35:00,bearish,48822.5,48833.0,10.5,destruido,,,,
2025-12-12 13:00:00,bullish,48787.5,48797.5,10.0,destruido,,,,
2025-12-12 13:40:00,bearish,48827.5,48839.0,11.5,tocado,2025-12-12 16:00:00,2025-12-12 16:49:00,sl,-108.8
2025-12-12 16:00:00,bullish,48786.5,48797.0,10.5,tocado,2025-12-12 16:11:00,2025-12-12 16:30:00,sl,-108.9
2025-12-12 16:50:00,bullish,48767.5,48797.0,29.5,tocado,2025-12-12 17:01:00,2025-12-12 17:13:00,sl,-106.43
2025-12-12 18:05:00,bearish,48753.2,48770.7,17.5,expirado,,,,
2025-12-12 19:15:00,bullish,48354.0,48402.0,48.0,expirado,,,,
2025-12-15 01:25:00,bullish,48440.0,48474.0,34.0,expirado,,,,
2025-12-15 02:05:00,bullish,48499.0,48502.0,3.0,expirado,,,,
2025-12-15 04:55:00,bearish,48590.5,48599.0,8.5,destruido,,,,
2025-12-15 06:15:00,bearish,48584.0,48588.5,4.5,destruido,,,,
2025-12-15 06:55:00,bullish,48590.5,48595.5,5.0,destruido,,,,
2025-12-15 10:45:00,bullish,48596.5,48602.5,6.0,destruido,,,,
2025-12-15 13:20:00,bearish,48687.0,48691.0,4.0,tocado,2025-12-15 13:51:00,2025-12-15 16:35:00,tp,251.47
2025-12-15 14:15:00,bearish,48681.5,48696.5,15.0,tocado,2025-12-15 14:50:00,2025-12-15 16:48:00,tp,252.63
2025-12-15 15:05:00,bearish,48663.5,48692.0,28.5,destruido,,,,
